Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears
55,No,Travel_Rarely,,Research & Development,8,Master,Medical,84,4,Female,33,3,4,Manager,3,Divorced,14756,2,Y,Yes,14,3,3,3,21
48,No,Travel_Rarely,,Research & Development,1,PhD,Life Sciences,664,4,Female,,2,4,Manager,1,Married,15402,7,Y,No,11,3,1,1,21
40,No,Travel_Rarely,,Human Resources,6,Bachelor,Medical,1550,3,Male,38,3,4,Manager,4,Single,16437,1,Y,Yes,21,4,4,0,21
42,No,Travel_Rarely,1147,Human Resources,10,Master,Human Resources,1408,3,Female,31,3,4,Manager,1,Married,16799,0,Y,No,14,3,3,1,21
39,No,Travel_Rarely,117,Research & Development,10,High School,Medical,429,3,Male,99,3,4,Manager,1,Married,17068,1,Y,Yes,14,3,4,0,21
39,No,Travel_Rarely,412,Research & Development,13,PhD,Medical,1307,3,Female,94,2,4,Manager,2,Divorced,17123,6,Y,Yes,13,3,4,2,21
41,No,Travel_Frequently,,Research & Development,10,Master,Life Sciences,199,4,Male,91,2,4,Manager,1,Divorced,17181,4,Y,No,13,3,2,1,21
42,No,Non-Travel,495,Research & Development,2,High School,Life Sciences,1334,3,Male,37,3,4,Manager,3,Married,17861,0,Y,Yes,13,3,4,0,21
40,No,Travel_Rarely,1398,Sales,2,PhD,Life Sciences,558,3,Female,79,3,5,Manager,3,Married,18041,0,Y,No,14,3,4,0,21
42,No,Travel_Rarely,265,Sales,5,Bachelor,Marketing,1029,4,Male,90,3,5,Manager,3,Married,18303,6,Y,No,13,3,2,0,21
40,No,Travel_Rarely,,Research & Development,4,High School,Medical,253,4,Female,46,3,5,Manager,3,Married,19033,1,Y,No,14,3,2,1,21
39,No,Travel_Frequently,1218,Research & Development,1,High School,Life Sciences,531,2,Male,52,3,5,Manager,3,Divorced,19197,1,Y,Yes,14,3,3,1,21
39,No,Travel_Frequently,672,Research & Development,7,Bachelor,Medical,444,3,Male,54,2,5,Manager,4,Married,19272,1,Y,No,15,3,1,1,21
43,No,Travel_Rarely,,Research & Development,6,Master,Medical,1866,1,Female,81,2,5,Manager,3,Married,19392,7,Y,No,13,3,4,0,21
39,No,Non-Travel,105,Research & Development,9,Master,Life Sciences,2022,4,Male,87,3,5,Manager,4,Single,19431,2,Y,No,13,3,3,0,21
40,No,Travel_Rarely,611,Sales,7,PhD,Medical,1740,2,Male,88,3,5,Manager,2,Single,19833,1,Y,No,14,3,2,0,21
50,No,Travel_Rarely,1452,Research & Development,11,Master,Life Sciences,226,3,Female,53,3,5,Manager,2,Single,19926,3,Y,No,15,3,2,0,21
39,No,Travel_Frequently,,Research & Development,22,Master,Medical,1043,4,Female,82,3,3,Manufacturing Director,1,Single,10880,1,Y,Yes,13,3,3,0,21
39,No,Travel_Rarely,466,Research & Development,1,High School,Life Sciences,1026,4,Female,65,2,4,Manufacturing Director,4,Married,12742,1,Y,No,16,3,3,1,21
41,No,Travel_Rarely,582,Research & Development,28,PhD,Life Sciences,2034,1,Female,60,2,4,Manufacturing Director,2,Married,13570,0,Y,No,23,4,3,1,21
43,No,Travel_Rarely,,Research & Development,6,PhD,Other,661,2,Male,50,2,4,Research Director,4,Divorced,16627,4,Y,Yes,14,3,3,1,21
45,No,Travel_Rarely,1005,Research & Development,28,Bachelor,Technical Degree,1719,4,Female,48,2,4,Research Director,2,Single,16704,1,Y,No,11,3,3,0,21
53,No,Travel_Rarely,1070,Research & Development,3,PhD,Medical,386,3,Male,45,3,4,Research Director,3,Married,17584,3,Y,Yes,16,3,4,3,21
47,No,Travel_Rarely,1482,Research & Development,5,Post-Doc,Life Sciences,447,4,Male,42,3,5,Research Director,3,Married,18300,4,Y,No,11,3,2,1,21
41,No,Travel_Frequently,,Research & Development,9,Master,Medical,999,1,Male,64,3,5,Research Director,3,Divorced,19419,2,Y,No,17,3,2,1,21
40,No,Travel_Rarely,1308,Research & Development,14,Master,Medical,1128,3,Male,44,2,5,Research Director,3,Single,19626,1,Y,No,14,3,1,0,21
41,No,Non-Travel,247,Research & Development,7,High School,Life Sciences,1035,2,Female,55,1,5,Research Director,3,Divorced,19973,1,Y,No,22,4,2,2,21
41,No,Travel_Rarely,1206,Sales,23,Bachelor,Life Sciences,1678,4,Male,80,3,3,Sales Executive,3,Single,7082,3,Y,Yes,16,3,4,0,21
39,No,Travel_Rarely,722,Sales,24,High School,Marketing,2056,2,Female,60,2,4,Sales Executive,4,Married,12031,0,Y,No,11,3,1,1,21
39,No,Travel_Rarely,119,Sales,15,PhD,Marketing,1975,2,Male,77,3,4,Sales Executive,1,Single,13341,0,Y,No,12,3,1,0,21
40,No,Travel_Frequently,530,Research & Development,1,PhD,Life Sciences,119,3,Male,78,2,4,Healthcare Representative,2,Married,13503,1,Y,No,22,4,4,1,22
53,No,Travel_Rarely,1376,Sales,2,Bachelor,Medical,981,3,Male,45,3,4,Manager,3,Divorced,14852,6,Y,No,13,3,3,1,22
41,No,Travel_Rarely,334,Sales,2,PhD,Life Sciences,410,4,Male,88,3,4,Manager,2,Single,16015,1,Y,No,19,3,2,0,22
43,No,Travel_Rarely,1034,Sales,16,Master,Marketing,327,4,Female,80,3,4,Manager,4,Married,16064,5,Y,Yes,22,4,3,1,22
41,No,Travel_Rarely,,Sales,2,Post-Doc,Life Sciences,625,2,Female,91,3,4,Manager,1,Married,16595,7,Y,No,16,3,2,1,22
45,No,Non-Travel,1195,Research & Development,2,Bachelor,Medical,264,1,Male,65,2,4,Manager,4,Married,16792,9,Y,No,23,4,4,1,22
40,No,Travel_Rarely,1137,Research & Development,1,PhD,Life Sciences,1892,1,Male,98,3,4,Manager,1,Divorced,16823,2,Y,No,11,3,1,1,22
45,No,Travel_Frequently,364,Research & Development,25,Master,Medical,1306,2,Female,83,3,5,Manager,2,Single,18061,3,Y,No,22,4,3,0,22
46,No,Travel_Rarely,705,Sales,2,PhD,Marketing,38,2,Female,83,3,5,Manager,1,Single,18947,3,Y,No,12,3,4,0,22
41,No,Travel_Rarely,314,Human Resources,1,Master,Human Resources,734,4,Male,59,2,5,Manager,3,Married,19189,1,Y,No,12,3,2,1,22
42,No,Travel_Rarely,532,Research & Development,4,Bachelor,Technical Degree,319,3,Male,58,3,5,Manager,4,Married,19232,1,Y,No,11,3,4,0,22
54,No,Travel_Rarely,1441,Research & Development,17,Master,Technical Degree,1013,3,Female,56,3,3,Manufacturing Director,3,Married,10739,8,Y,No,11,3,3,1,22
40,No,Travel_Rarely,302,Research & Development,6,Master,Life Sciences,601,2,Female,75,3,4,Manufacturing Director,3,Single,13237,7,Y,No,15,3,3,0,22
50,No,Travel_Rarely,,Research & Development,24,Master,Life Sciences,1005,4,Male,95,3,4,Manufacturing Director,3,Married,13973,3,Y,Yes,18,3,4,1,22
43,No,Travel_Rarely,589,Research & Development,14,Bachelor,Life Sciences,843,2,Male,94,3,4,Research Director,1,Married,17159,6,Y,No,24,4,3,1,22
49,No,Travel_Frequently,636,Research & Development,10,PhD,Life Sciences,396,3,Female,35,3,5,Research Director,1,Single,18665,9,Y,Yes,11,3,4,0,22
40,No,Travel_Rarely,,Research & Development,2,Bachelor,Medical,352,1,Male,49,3,5,Research Director,3,Divorced,19436,0,Y,No,19,3,4,1,22
60,No,Travel_Frequently,1499,Sales,28,Master,Marketing,573,3,Female,80,2,3,Sales Executive,1,Married,10266,4,Y,No,19,3,4,0,22
49,No,Travel_Rarely,174,Sales,8,PhD,Technical Degree,1138,4,Male,56,2,4,Sales Executive,2,Married,13120,6,Y,No,17,3,2,1,22
40,Yes,Non-Travel,1479,Sales,24,Master,Life Sciences,986,2,Female,100,4,4,Sales Executive,2,Single,13194,4,Y,Yes,16,3,4,0,22
42,Yes,Travel_Frequently,481,Sales,12,Master,Life Sciences,1167,3,Male,44,3,4,Sales Executive,1,Single,13758,0,Y,Yes,12,3,2,0,22
51,No,Travel_Frequently,1456,Research & Development,1,PhD,Medical,145,1,Female,30,2,3,Healthcare Representative,1,Single,7484,3,Y,No,20,4,3,0,23
48,Yes,Travel_Rarely,626,Research & Development,1,Bachelor,Life Sciences,64,1,Male,98,2,3,Laboratory Technician,3,Single,5381,9,Y,Yes,13,3,4,0,23
48,No,Travel_Frequently,365,Research & Development,4,Post-Doc,Medical,1644,3,Male,89,2,4,Manager,4,Married,15202,2,Y,No,25,4,2,1,23
49,No,Travel_Rarely,,Research & Development,1,Master,Life Sciences,1677,3,Male,36,3,4,Manager,3,Single,15379,4,Y,No,14,3,1,0,23
46,No,Travel_Rarely,228,Sales,3,Master,Life Sciences,1527,3,Female,51,3,4,Manager,2,Married,16606,8,Y,No,12,3,4,1,23
54,No,Non-Travel,142,Human Resources,26,Master,Human Resources,148,4,Female,30,4,4,Manager,4,Single,17328,2,Y,Yes,12,3,3,0,23
46,No,Travel_Rarely,406,Sales,3,High School,Marketing,1124,1,Male,52,3,4,Manager,3,Married,17465,3,Y,No,12,3,4,1,23
42,No,Travel_Rarely,469,Research & Development,2,Bachelor,Medical,1109,4,Male,35,3,4,Manager,1,Married,17665,0,Y,No,17,3,4,1,23
49,No,Travel_Rarely,1098,Research & Development,4,Bachelor,Medical,1256,1,Male,85,2,5,Manager,3,Married,18711,2,Y,No,13,3,3,1,23
41,No,Travel_Rarely,427,Human Resources,10,PhD,Human Resources,731,2,Male,73,2,5,Manager,4,Divorced,19141,3,Y,No,15,3,2,3,23
55,No,Travel_Rarely,282,Research & Development,2,Bachelor,Medical,1336,4,Female,58,1,5,Manager,3,Married,19187,4,Y,No,14,3,4,1,23
55,No,Travel_Frequently,1091,Research & Development,2,High School,Life Sciences,1096,4,Male,65,3,3,Manufacturing Director,2,Married,10976,3,Y,No,18,3,2,1,23
58,No,Travel_Frequently,1216,Research & Development,15,PhD,Life Sciences,1837,1,Male,87,3,4,Research Director,3,Married,15787,2,Y,Yes,14,3,2,0,23
44,No,Travel_Rarely,1313,Research & Development,7,Master,Medical,1608,2,Female,31,3,5,Research Director,4,Divorced,19049,0,Y,Yes,14,3,4,1,23
51,No,Travel_Rarely,684,Research & Development,6,Master,Life Sciences,162,1,Male,51,3,5,Research Director,3,Single,19537,7,Y,No,13,3,3,0,23
41,Yes,Travel_Rarely,1360,Research & Development,12,Master,Technical Degree,58,2,Female,49,3,5,Research Director,3,Married,19545,1,Y,No,12,3,4,0,23
46,No,Travel_Rarely,430,Research & Development,1,PhD,Medical,1069,4,Male,,3,5,Research Director,4,Divorced,19627,9,Y,No,17,3,4,2,23
45,No,Non-Travel,1052,Sales,6,Master,Medical,302,4,Female,57,2,3,Sales Executive,4,Single,8865,6,Y,No,12,3,4,0,23
43,No,Travel_Rarely,531,Sales,4,PhD,Marketing,1293,4,Female,56,2,3,Sales Executive,4,Single,10231,3,Y,No,14,3,4,0,23
41,No,Travel_Rarely,,Sales,4,High School,Marketing,1815,3,Female,81,3,3,Sales Executive,3,Divorced,10447,0,Y,Yes,13,3,4,1,23
44,No,Travel_Rarely,1448,Sales,28,Master,Medical,1039,4,Female,53,4,4,Sales Executive,4,Married,13320,3,Y,Yes,18,3,3,1,23
42,No,Travel_Frequently,555,Sales,26,Master,Marketing,404,3,Female,77,3,4,Sales Executive,2,Married,13525,5,Y,No,14,3,4,1,23
42,No,Travel_Frequently,288,Research & Development,2,Master,Life Sciences,1547,4,Male,40,3,3,Healthcare Representative,4,Married,10124,2,Y,Yes,14,3,3,1,24
44,No,Travel_Rarely,477,Research & Development,7,PhD,Medical,36,1,Female,42,2,3,Healthcare Representative,4,Married,10248,3,Y,No,14,3,4,1,24
58,No,Travel_Rarely,,Research & Development,5,Master,Technical Degree,940,3,Female,37,2,3,Healthcare Representative,2,Divorced,10552,2,Y,Yes,13,3,4,1,24
45,No,Travel_Rarely,1038,Research & Development,20,Master,Medical,1460,2,Male,95,1,3,Healthcare Representative,1,Divorced,10851,2,Y,Yes,18,3,2,1,24
44,Yes,Travel_Rarely,1376,Human Resources,1,Bachelor,Medical,1098,2,Male,91,2,3,Human Resources,1,Married,10482,9,Y,No,14,3,4,1,24
45,No,Travel_Frequently,,Research & Development,7,Master,Life Sciences,425,1,Male,97,3,3,Laboratory Technician,1,Divorced,5210,1,Y,No,18,3,1,1,24
48,No,Travel_Frequently,117,Research & Development,22,Master,Medical,1900,4,Female,58,3,4,Manager,4,Divorced,17174,3,Y,No,11,3,2,1,24
42,No,Travel_Frequently,570,Research & Development,8,Master,Life Sciences,809,2,Male,66,3,5,Manager,4,Divorced,18430,1,Y,No,13,3,2,1,24
42,No,Travel_Rarely,300,Research & Development,2,Master,Life Sciences,2031,1,Male,56,3,5,Manager,3,Married,18880,5,Y,No,11,3,1,0,24
42,No,Travel_Rarely,1059,Research & Development,9,Bachelor,Other,1595,4,Male,93,2,5,Manager,4,Single,19613,8,Y,No,22,4,4,0,24
55,Yes,Travel_Rarely,725,Research & Development,2,Master,Medical,787,4,Male,78,3,5,Manager,1,Married,19859,5,Y,Yes,13,3,4,1,24
52,No,Travel_Frequently,322,Research & Development,28,Bachelor,Medical,1401,4,Female,59,4,4,Manufacturing Director,3,Married,13247,2,Y,Yes,11,3,2,1,24
44,No,Travel_Rarely,136,Research & Development,28,Master,Life Sciences,1523,4,Male,32,3,4,Research Director,1,Married,16328,3,Y,No,13,3,3,1,24
46,No,Travel_Rarely,734,Research & Development,2,PhD,Medical,1789,3,Male,46,3,5,Research Director,4,Divorced,19328,7,Y,Yes,17,3,3,1,24
54,No,Travel_Rarely,,Research & Development,5,Bachelor,Medical,522,1,Male,86,3,5,Research Director,1,Married,19406,4,Y,No,11,3,3,1,24
55,No,Travel_Rarely,111,Sales,1,Bachelor,Life Sciences,106,1,Male,70,3,3,Sales Executive,4,Married,10239,3,Y,No,14,3,4,1,24
46,No,Travel_Rarely,526,Sales,1,Bachelor,Marketing,244,2,Female,92,3,3,Sales Executive,1,Divorced,10453,1,Y,No,25,4,3,3,24
55,Yes,Travel_Rarely,267,Sales,13,PhD,Marketing,1372,1,Male,85,4,4,Sales Executive,3,Single,13695,6,Y,Yes,17,3,3,0,24
47,No,Travel_Rarely,1180,Research & Development,25,Master,Medical,1993,1,Male,84,3,3,,3,Single,8633,2,Y,No,23,4,2,0,25
45,No,Non-Travel,,Research & Development,1,High School,Life Sciences,1712,3,Male,74,2,3,Healthcare Representative,3,Married,10748,3,Y,No,23,4,4,1,25
49,No,Travel_Rarely,1091,Research & Development,1,Bachelor,Technical Degree,431,3,Female,90,2,4,Healthcare Representative,3,Single,13964,7,Y,Yes,12,3,4,0,25
43,No,Travel_Frequently,394,Sales,26,Bachelor,Life Sciences,158,3,Male,92,3,4,Manager,4,Married,16959,1,Y,Yes,12,3,4,2,25
45,No,Travel_Rarely,252,Research & Development,1,Master,Other,336,3,Male,70,4,5,Manager,4,Married,19202,0,Y,No,11,3,3,1,25
59,No,Travel_Rarely,,Research & Development,18,PhD,Medical,1283,4,Male,67,3,3,Manufacturing Director,4,Single,10512,6,Y,No,12,3,4,0,25
43,No,Travel_Rarely,,Research & Development,12,Master,Life Sciences,520,1,Male,59,2,4,Research Director,2,Divorced,14336,1,Y,No,11,3,3,1,25
50,No,Travel_Rarely,1322,Research & Development,28,Master,Life Sciences,1317,4,Female,43,3,4,Research Director,1,Married,16880,4,Y,Yes,11,3,2,0,25
48,No,Travel_Rarely,715,Research & Development,1,Master,Life Sciences,1263,4,Male,76,2,5,Research Director,4,Single,18265,6,Y,No,12,3,3,0,25
46,No,Travel_Rarely,1450,Research & Development,15,Bachelor,Life Sciences,1217,4,Male,52,3,5,Research Director,2,Married,19081,5,Y,No,11,3,1,1,25
43,No,Travel_Rarely,,Research & Development,3,Master,Life Sciences,1255,3,Male,96,1,5,Research Director,4,Married,19740,3,Y,No,14,3,2,1,25
45,No,Travel_Rarely,1339,Research & Development,7,Master,Life Sciences,86,2,Male,59,3,3,Research Scientist,1,Divorced,9724,2,Y,No,17,3,3,1,25
47,Yes,Travel_Frequently,1093,Sales,9,Master,Life Sciences,1716,3,Male,82,1,4,Sales Executive,3,Married,12936,7,Y,No,11,3,3,0,25
46,No,Travel_Rarely,1319,Sales,3,Master,Technical Degree,1863,1,Female,45,4,4,Sales Executive,1,Divorced,13225,2,Y,No,12,3,4,1,25
49,No,Travel_Rarely,,Research & Development,7,Master,Other,499,2,Male,31,2,3,Healthcare Representative,3,Single,10965,8,Y,No,24,4,3,0,26
54,No,Travel_Frequently,1050,Research & Development,11,PhD,Medical,1520,2,Female,87,3,4,Manager,4,Divorced,16032,3,Y,No,20,4,1,1,26
47,No,Travel_Rarely,202,Research & Development,2,Bachelor,Other,820,3,Female,33,3,4,Manager,4,Married,16752,1,Y,Yes,11,3,3,1,26
52,No,Travel_Rarely,1053,Research & Development,1,Bachelor,Life Sciences,976,4,Male,70,3,4,Manager,4,Married,17099,2,Y,No,15,3,2,1,26
45,No,Travel_Rarely,,Sales,11,Bachelor,Life Sciences,1045,4,Female,90,3,4,Manager,4,Married,17650,3,Y,No,13,3,2,1,26
44,No,Travel_Rarely,1099,Sales,5,Master,Marketing,1267,2,Male,88,3,5,Manager,2,Married,18213,7,Y,No,11,3,3,1,26
53,No,Travel_Rarely,,Research & Development,7,Bachelor,Medical,1201,4,Female,50,3,5,Manager,3,Divorced,18606,3,Y,No,18,3,2,1,26
46,No,Travel_Rarely,168,Sales,4,Bachelor,Marketing,1280,4,Female,33,2,5,Manager,2,Married,18789,2,Y,No,14,3,3,1,26
45,Yes,Travel_Rarely,1449,Sales,2,Master,Marketing,1277,1,Female,94,1,5,Manager,2,Single,18824,2,Y,Yes,16,3,1,0,26
53,No,Travel_Rarely,1282,Research & Development,5,Master,Other,32,3,Female,58,3,5,Manager,3,Divorced,19094,4,Y,No,11,3,4,1,26
44,No,Travel_Rarely,1199,Research & Development,4,Bachelor,Life Sciences,1288,3,Male,92,4,5,Manager,1,Divorced,19190,1,Y,No,14,3,4,2,26
44,No,Travel_Rarely,1315,Research & Development,3,PhD,Other,671,4,Male,35,3,5,Manager,4,Married,19513,4,Y,Yes,12,3,1,1,26
47,No,Travel_Rarely,359,Research & Development,2,PhD,Medical,1443,1,Female,82,3,4,Research Director,3,Married,17169,3,Y,No,19,3,2,2,26
46,No,Travel_Rarely,1009,Research & Development,2,Master,Life Sciences,575,1,Male,51,3,4,Research Director,3,Married,17861,6,Y,No,13,3,3,0,26
48,No,Travel_Rarely,1355,Research & Development,4,PhD,Life Sciences,1024,3,Male,78,2,3,Healthcare Representative,3,Single,10999,7,Y,No,14,3,2,0,27
48,No,Non-Travel,,Research & Development,1,PhD,Medical,1116,1,Male,35,4,4,Manager,4,Single,16885,2,Y,No,22,4,3,0,27
46,No,Travel_Rarely,563,Sales,1,PhD,Life Sciences,1602,4,Male,56,4,4,Manager,1,Single,17567,1,Y,No,15,3,2,0,27
50,No,Travel_Rarely,264,Sales,9,Master,Marketing,1591,3,Male,59,3,5,Manager,3,Married,19331,4,Y,Yes,16,3,3,1,27
47,No,Travel_Rarely,1176,Human Resources,26,PhD,Life Sciences,1625,4,Female,98,3,5,Manager,3,Married,19658,3,Y,No,11,3,3,1,27
53,No,Non-Travel,661,Research & Development,1,PhD,Medical,1775,1,Female,60,2,4,Manufacturing Director,3,Married,12965,4,Y,Yes,20,4,4,3,27
49,No,Travel_Rarely,301,Research & Development,22,PhD,Other,1655,1,Female,72,3,4,Research Director,2,Married,16413,3,Y,No,16,3,2,2,27
46,No,Travel_Frequently,1034,Research & Development,18,High School,Medical,624,1,Female,86,3,3,Healthcare Representative,3,Married,10527,5,Y,No,11,3,4,0,28
46,No,Travel_Rarely,488,Sales,2,Master,Technical Degree,363,3,Female,75,1,4,Manager,2,Married,16872,3,Y,Yes,12,3,2,1,28
50,No,Travel_Rarely,1099,Research & Development,29,PhD,Life Sciences,569,2,Male,88,2,4,Manager,3,Married,17046,0,Y,No,15,3,2,1,28
46,No,Travel_Rarely,1402,Sales,2,Master,Marketing,1204,3,Female,69,3,4,Manager,1,Married,17048,8,Y,No,23,4,1,0,28
56,No,Travel_Rarely,718,Research & Development,4,PhD,Technical Degree,1191,4,Female,92,3,5,Manager,1,Divorced,19943,4,Y,No,13,3,4,1,28
52,No,Travel_Rarely,319,Research & Development,3,Master,Medical,543,4,Male,39,2,3,Manufacturing Director,3,Married,7969,2,Y,Yes,14,3,3,0,28
47,No,Travel_Rarely,1001,Research & Development,4,Master,Life Sciences,1827,3,Female,92,2,3,Manufacturing Director,2,Divorced,10333,8,Y,Yes,12,3,3,1,28
50,No,Travel_Frequently,1115,Research & Development,1,Master,Life Sciences,141,1,Female,73,3,5,Research Director,2,Married,18172,3,Y,Yes,19,3,1,0,28
50,No,Travel_Rarely,,Research & Development,4,High School,Life Sciences,385,1,Male,96,3,5,Research Director,2,Divorced,19144,3,Y,No,14,3,1,2,28
49,No,Travel_Frequently,1064,Research & Development,2,High School,Life Sciences,1941,2,Male,42,3,5,Research Director,4,Married,19161,3,Y,No,15,3,4,0,28
59,No,Travel_Rarely,1435,Sales,25,Master,Life Sciences,81,1,Female,99,3,3,Sales Executive,1,Single,7637,7,Y,No,11,3,4,0,28
46,Yes,Travel_Rarely,377,Sales,9,Master,Marketing,1457,1,Male,52,3,3,Sales Executive,4,Divorced,10096,4,Y,No,11,3,1,1,28
53,No,Travel_Rarely,,Sales,8,Master,Marketing,897,1,Male,73,3,4,Sales Executive,4,Married,11836,5,Y,No,14,3,3,1,28
47,No,Travel_Frequently,217,Sales,3,Master,Medical,746,4,Female,49,3,4,Sales Executive,3,Divorced,13770,9,Y,Yes,12,3,4,2,28
49,No,Travel_Rarely,1490,Research & Development,7,PhD,Life Sciences,1484,3,Male,35,3,3,Healthcare Representative,2,Divorced,10466,3,Y,No,14,3,2,2,29
49,No,Travel_Rarely,527,Research & Development,8,Bachelor,Other,944,1,Female,51,3,3,Laboratory Technician,2,Married,7403,4,Y,No,11,3,3,1,29
47,No,Travel_Rarely,,Sales,2,PhD,Life Sciences,1676,2,Female,47,4,4,Manager,2,Divorced,15972,6,Y,No,14,3,3,3,29
51,No,Travel_Rarely,1318,Sales,26,PhD,Marketing,851,1,Female,66,3,4,Manager,3,Married,16307,2,Y,No,14,3,3,1,29
58,No,Travel_Rarely,605,Sales,21,Master,Life Sciences,1938,4,Female,72,3,4,Manager,4,Married,17875,4,Y,Yes,13,3,3,1,29
51,No,Travel_Rarely,,Research & Development,11,Bachelor,Technical Degree,1367,4,Female,82,2,4,Manufacturing Director,2,Single,13142,3,Y,No,16,3,2,0,29
54,No,Travel_Rarely,,Research & Development,1,Master,Medical,1422,4,Female,54,3,4,Research Director,4,Single,17328,6,Y,No,19,3,4,0,29
50,No,Travel_Rarely,,Research & Development,7,Bachelor,Medical,80,2,Female,43,2,5,Research Director,3,Divorced,18740,5,Y,Yes,12,3,4,1,29
50,No,Travel_Rarely,1464,Research & Development,2,PhD,Medical,1061,2,Male,62,3,5,Research Director,3,Married,19237,2,Y,Yes,11,3,4,1,29
48,No,Travel_Rarely,,Research & Development,10,Master,Life Sciences,1867,4,Male,91,2,5,Research Director,2,Married,19665,4,Y,No,12,3,4,0,29
56,No,Travel_Rarely,,Research & Development,9,Master,Medical,762,3,Male,81,3,4,Healthcare Representative,4,Married,,7,Y,No,11,3,3,0,30
49,No,Travel_Rarely,465,Research & Development,6,High School,Life Sciences,1661,3,Female,41,2,4,Healthcare Representative,3,Married,13966,2,Y,Yes,19,3,2,1,30
55,No,Travel_Rarely,1311,Research & Development,2,Master,Life Sciences,505,3,Female,97,3,4,Manager,4,Single,16659,2,Y,Yes,13,3,3,0,30
59,No,Non-Travel,,Human Resources,2,PhD,Human Resources,140,3,Female,32,2,5,Manager,4,Married,18844,9,Y,No,21,4,4,1,30
59,No,Travel_Rarely,715,Research & Development,2,Master,Life Sciences,1032,3,Female,69,2,4,Manufacturing Director,4,Single,13726,3,Y,Yes,13,3,1,0,30
50,No,Travel_Rarely,691,Research & Development,2,Master,Medical,815,3,Male,64,3,4,Research Director,3,Married,17639,5,Y,No,16,3,4,0,30
53,No,Travel_Frequently,124,Sales,2,Master,Marketing,1050,3,Female,38,2,3,Sales Executive,2,Married,7525,2,Y,No,12,3,1,1,30
53,No,Travel_Rarely,,Sales,2,PhD,Life Sciences,23,1,Female,78,2,4,Manager,4,Married,15427,2,Y,No,16,3,3,0,31
52,No,Travel_Rarely,1490,Research & Development,4,Bachelor,Life Sciences,546,4,Female,,3,4,Manager,4,Married,16555,2,Y,No,13,3,4,0,31
55,No,Non-Travel,444,Research & Development,2,High School,Medical,1074,3,Male,,2,4,Manager,1,Single,16756,7,Y,No,15,3,2,0,31
